PLANT,Site,Site Code,VISIT_DATE,OBSERVER,ORGANIZATION,VISIT_STATUS_NUM,VISIT_STATUS_CHAR,SEARCH_SQFT,GROSS_SQFT,PLANT_COUNT,PERCENT_COVER,AGE_SIZE,DISTRIBUTION,PHENOLOGY,NATIVE,NON_NAT,iMap Searched Record,iMap Pres/Not Det,iMap Treat,WIND_SPEED,WIND_DIR,TEMP,PERCENT_TREATED,GROSS_TREAT_SQFT,ACTUAL_HERBICIDE_SQFT,PU_COUNT,PU_PERCENT,FO_COUNT,FO_PERCENT,CO_COUNT,CO_PERCENT,CS_COUNT,BB_COUNT,HS_COUNT,HERBICIDE_NAME,AI_CONCENTRATION,AMT_OF_MIX,MIX_UNITS,AMT_OF_PRODUCT,PRODUCT_UNITS,PHOTO_NAMES,Notes
_HEMA17_,HARR,HARR_CYSC4_007,2017-06-11T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,0,untreated,,7500,39,25-May,adult reproducing,,flower,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Large flowering plants on North side of road, down slope"
_MISI_,HARR,HARR_CYSC4_007,2019-06-21T04:00:00Z,"Linda Rohleder, NYS Parks Crew",New York - New Jersey Trail Conference,2,completely treated,,13000,231,26-50,mature,,mature fruit,,,,,,,,,76-100,3000,,231,,,,,,,,,,,,,,,,"2019: planst on hillside below UPCOMING YIELD sign, extending along road west up to bridge. Most on southside"
_CYSC4_,HARR,HARR_CYSC4_007,2020-06-12T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,,9000,25,25-May,mature,sparse,flower,,,,,,,,,76-100,500,,25,100,,,,,,,,,,,,,,,
,,HARR_CYSC4_007,2021-10-12T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,1,partially treated,18460,7706,143,<5,mature,sparse,vegetative,,,,,,,,,76-100,7707,,129,,,,,,,,,,,,,,,,"14 plants too big to pull, both sides of road. need cut stump treatment"
_AREL8_,HARR,HARR_CYSC4_008,2014-07-11T04:00:00Z,Ashley Shepard,New York - New Jersey Trail Conference,2,completely treated,,2000,13,25-May,mature,,mature fruit,,,,,,,,,76-100,2000,,,,,,,,,,,,,,,,,,
_KASE_,HARR,HARR_CYSC4_008,2015-08-03T04:00:00Z,Shelby Timm,New York - New Jersey Trail Conference,0,untreated,,2000,35,26-50,adult reproducing,,mature fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_SYPA12_,HARR,HARR_CYSC4_008,2016-05-28T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,2,completely treated,,9000,63,26-50,adult reproducing,,immature fruit,,,,,,,,,76-100,9000,3.9,24,,,,,,39,,,Accord XRT II,25,47,,,,,
_SAGL12_,HARR,HARR_CYSC4_008,2017-05-17T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,0,untreated,,3000,12,<5,mature,,flower,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Many flowering, possible that there's seedlings hiding in understory"
_AREL8_,HARR,HARR_CYSC4_008,2017-07-13T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,3000,29,<5,adult reproducing,,mature fruit,,,,,,,,,76-100,3000,50,15,,14,,,,,,,Accord XRT II,1.5,0.5,FL,0.25360517,FL,,
_RHSC3_,HARR,HARR_CYSC4_008,2018-07-26T04:00:00Z,Allison McKenna,New York - New Jersey Trail Conference,3,no plants 1st year,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_VIDI80_,HARR,HARR_CYSC4_008,2019-05-25T04:00:00Z,Linda Rohleder,New York - New Jersey Trail Conference,2,completely treated,,2289,15,25-May,sapling,,flower,,,,,,,,,76-100,2289,,15,,,,,,,,,,,,,,,,
_MISI_,HARR,HARR_CYSC4_008,2019-06-09T04:00:00Z,Josh Beese,New York - New Jersey Trail Conference,2,completely treated,,1500,3,<5,mature,,flower,,,,,,,,,76-100,15,,3,,,,,,,,,,,,,,,,Detection Dog visit. (Dia)
_CYSC4_,HARR,HARR_CYSC4_008,2020-06-04T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,,40000,8,<5,sapling,sparse,vegetative,,,,,,,,,76-100,1000,,8,100,,,,,,,,,,,,,,,
_CYSC4_,HARR,HARR_CYSC4_008,2020-06-07T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,3,no plants 1st year,,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_SYPA12_,HARR,HARR_CYSC4_008,2021-06-05T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,7223,1496,22,<5,mature,sparse,flower,,,,,,,,,76-100,1496,,22,,,,,,,,,,,,,,,,
,,HARR_CYSC4_008,2021-10-08T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,6243,592,30,<5,sapling,sparse,vegetative,,,,,,,,,76-100,592,,30,,,,,,,,,,,,,,,,
,,HARR_CYSC4_008,2021-10-12T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,13476,333,30,<5,sapling,sparse,vegetative,,,,,,,,,76-100,334,,30,,,,,,,,,,,,,,,,
_AREL8_,HARR,HARR_CYSC4_009,2014-06-12T04:00:00Z,Ashley Shepard,New York - New Jersey Trail Conference,0,untreated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_SYPA12_,HARR,HARR_CYSC4_009,2015-06-05T04:00:00Z,Shelby Timm,New York - New Jersey Trail Conference,1,partially treated,,100000,577,,mature,,immature fruit,,,,,,,,,51-75,100000,,655,,,,,,88,,,Accord XRT II,25,233,mL,116.5,mL,,
_ACAR10_,HARR,HARR_CYSC4_009,2015-06-07T04:00:00Z,Shelby Timm,New York - New Jersey Trail Conference,2,completely treated,,100000,167,,,,,,,,,,,,,76-100,100000,,,,,,,,,,,,,,,,,,
_KASE_,HARR,HARR_CYSC4_009,2015-08-03T04:00:00Z,Shelby Timm,New York - New Jersey Trail Conference,0,untreated,,50,30,<5,adult reproducing,,mature fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_SYPA12_,HARR,HARR_CYSC4_009,2016-05-28T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,2,completely treated,,65000,152,25-May,adult reproducing,,immature fruit,,,,,,,,,76-100,65000,8.3,69,,,,,,83,,,Accord XRT II,25,37,mL,18.5,mL,,
_HEMA17_,HARR,HARR_CYSC4_009,2017-06-11T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,0,untreated,,90693,37,<5,adult reproducing,,flower,,,,,,,,,,,,,,,,,,,,,,,,,,,,Many plants down by edge of swampy area
_AREL8_,HARR,HARR_CYSC4_009,2017-07-13T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,1,partially treated,,90693,34,<5,adult reproducing,,mature fruit,,,,,,,,,26-50,90693,,,,18,,,,,,,Accord XRT II,1.5,1.75,gal,0.02625,gal,,Also did cut stump on this population-- see next visit
_AREL8_,HARR,HARR_CYSC4_009,2017-07-13T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,1,partially treated,,90693,34,<5,adult reproducing,,mature fruit,,,,,,,,,26-50,90693,,,,,,,,16,,,Accord XRT II,50,4,mL,2,mL,,Same visit as other visit from this date.
_HEMA17_,HARR,HARR_CYSC4_009,2017-07-21T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,90693,43,<5,adult reproducing,,mature fruit,,,,,,,,,76-100,90693,82,,,23,,,,20,,,Accord XRT II,1.5,0.5,gal,1,FL,,Used 10 mL 50% Accord XRT II for cut-stump
_AREL8_,HARR,HARR_CYSC4_009,2018-05-19T04:00:00Z,Alex Perri,New York - New Jersey Trail Conference,0,untreated,,27361,2,<5,adult reproducing,,flower,,,,,,,,,,,,2,,,,,,,,,,,,,,,,along hillside near wetland
_STJA5_,HARR,HARR_CYSC4_009,2018-07-23T04:00:00Z,"Allison McKenna, Michael Young",New York - New Jersey Trail Conference,2,completely treated,,27361,538,<5,adult reproducing,,mature fruit,,,,,,,,,76-100,538,,537,,,,1,,,,,,,,,,,,NY-453397U
_CYLO11_,HARR,HARR_CYSC4_009,2019-05-07T04:00:00Z,Linda Rohleder,New York - New Jersey Trail Conference,0,untreated,,,,,adult reproducing,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,flagged plants with detection dog
_MISI_,HARR,HARR_CYSC4_009,2019-05-11T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,,19808,738,25-May,adult reproducing,,vegetative,,,,,,,,,76-100,19808,25,707,,,,,,31,,,Accord XRT II,50,15,mL,7.5,mL,,
_MISI_,HARR,HARR_CYSC4_009,2019-06-10T04:00:00Z,Josh Beese,New York - New Jersey Trail Conference,2,completely treated,,250,23,<5,mature,,vegetative,,,,,,,,,76-100,250,,23,,,,,,,,,,,,,,,,Detection Dog visit. (Dia)
_CYSC4_,HARR,HARR_CYSC4_009,2020-06-12T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,1,partially treated,,12197,34,26-50,mature,dense plants/clumps,immature fruit,,,,,,,,,<10,400,,34,,,,,,,,,,,,,,,,
_BETH_,HARR,HARR_CYSC4_009,2020-08-23T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,,12000,147,<5,sapling,sparse,vegetative,,,,,,,,,76-100,2000,,147,100,,,,,,,,,,,,,,,
,,HARR_CYSC4_009,2021-09-05T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,62726,13939,424,25-May,mature,sparse,mature fruit,high,low,,,,,,,76-100,13939,,424,,,,,,,,,,,,,,,,
,,HARR_CYSC4_009,2022-05-27T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,134534,40852,56,25-May,sapling,sparse,vegetative,medium,medium,,,,,,,76-100,40852,,56,100,,,,,,,,,,,,,,,
_AREL8_,HARR,HARR_CYSC4_012,2014-06-12T04:00:00Z,Ashley Shepard,New York - New Jersey Trail Conference,0,untreated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Changed owners so needs new permits
_SAGL12_,HARR,HARR_CYSC4_012,2016-06-24T04:00:00Z,,,0,untreated,,600,20,25-May,sapling,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_SAGL12_,HARR,HARR_CYSC4_012,2017-05-18T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,0,untreated,,350,8,25-May,mature,,flower,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mostly adults
_AREL8_,HARR,HARR_CYSC4_012,2017-06-28T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,100,48,76-100,adult reproducing,,immature fruit,,,,,,,,,76-100,100,,48,,,,,,,,,,,,,,,,
_COIN21_,HARR,HARR_CYSC4_012,2018-06-14T04:00:00Z,Alex Perri,New York - New Jersey Trail Conference,2,completely treated,,100,2,<5,seedling,,vegetative,,,,,,,,,76-100,,,2,,,,,,,,,,,,,,,,
_VIDI80_,HARR,HARR_CYSC4_012,2019-05-17T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,,,2,<5,sapling,,vegetative,,,,,,,,,76-100,126,,2,100,,,,,,,,,,,,,,,Only 2 saplings found. Both hand pulled.
_CYSC4_,HARR,HARR_CYSC4_012,2020-06-12T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,3,no plants 1st year,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_CYSC4_,HARR,HARR_CYSC4_012,2020-07-06T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,1,partially treated,,100,1,<5,sapling,trace,vegetative,,,,,,,,,<10,,,1,,,,,,,,,,,,,,,,stopped because Dia has a paw injury
_CYSC4_,HARR,HARR_CYSC4_012,2020-07-09T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,,14000,12,<5,sapling,trace,vegetative,,,,,,,,,76-100,,,12,,,,,,,,,,,,,,,,
,,HARR_CYSC4_012,2021-10-05T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,6232,462,5,<5,sapling,sparse,vegetative,,,,,,,,,76-100,463,,5,100,0,0,0,0,0,0,0,,,,,,,,
,,HARR_CYSC4_012,2022-10-07T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,22974,1,1,<5,sapling,trace,vegetative,,,,,,,,,76-100,1,,1,,,,,,,,,,,,,,,,
_AREL8_,HARR,HARR_CYSC4_013,2014-06-12T04:00:00Z,Ashley Shepard,New York - New Jersey Trail Conference,0,untreated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_POPE10_,HARR,HARR_CYSC4_013,2015-06-22T04:00:00Z,Shelby Timm,New York - New Jersey Trail Conference,1,partially treated,,56000,1054,,adult reproducing,,,,,,,,,,,,56000,,614,,,,,,440,,,Accord XRT II,25,170,mL,95,mL,,
_PUMO_,HARR,HARR_CYSC4_013,2016-06-23T04:00:00Z,,,2,completely treated,,52200,52,<5,adult reproducing,,immature fruit,,,,,,,,,76-100,1500,,52,,,,,,,,,,,,,,,,
_PUMO_,HARR,HARR_CYSC4_013,2016-09-01T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,1,partially treated,,52200,140,<5,seedling,,vegetative,,,,,,,,,76-100,52200,,140,,,,,,,,,,,,,,,,
_ACAR10_,HARR,HARR_CYSC4_013,2016-09-24T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,2,completely treated,,52200,47,25-May,mature,,mature fruit,,,,,,,,,76-100,400,4.7,,,,,,,47,,,Pathfinder II,13.6,3,FL,3,FL,,
_HEMA17_,HARR,HARR_CYSC4_013,2017-06-11T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,0,untreated,,2000,59,25-May,sapling,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_AREL8_,HARR,HARR_CYSC4_013,2017-06-28T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,32808,750,25-May,sapling,,vegetative,,,,,,,,,76-100,32808,,750,,,,,,,,,,,,,,,,many seedlings-- monitor carefully
_AREL8_,HARR,HARR_CYSC4_013,2018-05-26T04:00:00Z,Alex Perri,New York - New Jersey Trail Conference,1,partially treated,,170824,735,25-May,adult reproducing,,flower,,,,,,,,,51-75,,,663,,,,,,72,,,Accord XRT II,50,15,mL,7.5,mL,,
_AREL8_,HARR,HARR_CYSC4_013,2018-06-03T04:00:00Z,Alex Perri,New York - New Jersey Trail Conference,1,partially treated,,170824,2140,25-May,adult reproducing,,flower,,,,,,,,,51-75,,,2043,,,,,,97,,,Accord XRT II,50,14,mL,7,mL,,
_MISI_,HARR,HARR_CYSC4_013,2019-06-18T04:00:00Z,"Linda Rohleder, NYS Parks Crew",New York - New Jersey Trail Conference,1,partially treated,,170824,2341,25-May,mature,,flower,,,,,,,,,76-100,,,2341,,,,,,,,,,,,,,,,
_MISI_,HARR,HARR_CYSC4_013,2019-06-19T04:00:00Z,"Linda Rohleder, NYS Parks Crew",New York - New Jersey Trail Conference,1,partially treated,,170824,1532,<5,mature,,immature fruit,,,,,,,,,76-100,,,1532,,,,,,,,,,,,,,,,
_MISI_,HARR,HARR_CYSC4_013,2019-06-20T04:00:00Z,"Michael Young, NYS Parks Crew",New York - New Jersey Trail Conference,2,completely treated,,170824,985,<5,mature,,vegetative,,,,,,,,,76-100,,,985,,,,,,,,,,,,,,,,
_CYSC4_,HARR,HARR_CYSC4_013,2020-06-14T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,1,partially treated,,,100,25-May,sapling,dense plants/clumps,vegetative,,,,,,,,,76-100,,,100,,,,,,,,,,,,,,,,
_CYSC4_,HARR,HARR_CYSC4_013,2020-07-05T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,1,partially treated,,170000,789,25-May,seedling,dense plants/clumps,vegetative,,,,,,,,,<10,,,789,,,,,,,,,,,,,,,,
_PUMO_,HARR,HARR_CYSC4_013,2021-06-07T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,19166,14810,1379,25-May,sapling,sparse,flower,medium,medium,1193742,,,,,,76-100,9316,,1379,,,,,,,,,,,,,,,,Phenology Notes: Mostly Vegetative; roadside and broken glass
_BETH_,HARR,HARR_CYSC4_013,2022-05-28T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,21463,15939,1821,25-May,mature,sparse,vegetative,medium,medium,,,,,,,76-100,15950,,1821,100,,,,,,,,,,,,,,,
_AREL8_,HARR,HARR_CYSC4_014,2014-06-12T04:00:00Z,Ashley Shepard,New York - New Jersey Trail Conference,1,partially treated,,6000,,,mature,,flower,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY-325819U-P
_SAGL12_,HARR,HARR_CYSC4_014,2016-06-03T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,1,partially treated,,7500,856,<5,"seedlings, saplings, adults",,immature fruit,,,,,,,,,51-75,7500,,856,,,,,,,,,,,,,,,,Needs Herbicide
_SAGL12_,HARR,HARR_CYSC4_014,2016-06-24T04:00:00Z,,,1,partially treated,,12000,9,<5,seedling,,vegetative,,,,,,,,,<10,12000,0.9,,,,,,,9,,,Pathfinder II,13.6,3,FL,,,,
_SAGL12_,HARR,HARR_CYSC4_014,2017-05-18T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,0,untreated,,3300,82,<5,mature,,flower,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mostly saplings and adults. ~30% Flowering.
_SAGL12_,HARR,HARR_CYSC4_014,2017-06-26T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,3300,547,<5,adult reproducing,,mature fruit,,,,,,,,,76-100,3300,,547,,,,,,,,,,,,,,,,Numbers are approximate-- State Parks crew treated
_CYSC4_,HARR,HARR_CYSC4_014,2020-06-12T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,1,partially treated,,6000,,26-50,sapling,dense plants/clumps,vegetative,,,,,,,,,<10,,,,,,,,,,,,,,,,,,,Not sure on how many were pulled or the area treated because the boundary between this site and the neighboring site is blurred.
_CYSC4_,HARR,HARR_CYSC4_014,2020-07-06T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,,64000,255,25-May,seedling,sparse,vegetative,,,,,,,,,76-100,25000,,255,100,,,,,,,,,,,,,,,
_HEMA17_,HARR,HARR_CYSC4_014,2021-06-27T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,80586,3619,7,<5,mature,trace,immature fruit,high,low,1179846,,,,,,76-100,2224,,7,,,,,,,,,,,,,,,,Roadside
,,HARR_CYSC4_014,2022-09-30T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,221,221,8,<5,mature,trace,vegetative,low,high,,,,,,,76-100,221,,8,,,,,,,,,,,,,,,,
_AREL8_,HARR,HARR_CYSC4_016,2014-06-12T04:00:00Z,Ashley Shepard,New York - New Jersey Trail Conference,1,partially treated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY-325820U-P
_SAGL12_,HARR,HARR_CYSC4_016,2016-06-03T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,1,partially treated,,1800,211,25-May,"seedlings, saplings, adults",,immature fruit,,,,,,,,,76-100,1800,,211,,,,,,,,,,,,,,,,Area needs herbicide.
_SAGL12_,HARR,HARR_CYSC4_016,2016-06-24T04:00:00Z,,,2,completely treated,,450,13,26-50,adult non-reproducing,,vegetative,,,,,,,,,76-100,450,1.2,1,,,,,,12,,,Pathfinder II,13.6,4,FL,,,,
_SAGL12_,HARR,HARR_CYSC4_016,2017-05-18T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,0,untreated,,200,383,25-May,mature,,flower,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_SAGL12_,HARR,HARR_CYSC4_016,2017-06-26T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,200,383,25-May,adult reproducing,,mature fruit,,,,,,,,,76-100,200,,383,,,,,,,,,,,,,,,,Numbers are approximate-- State Parks crew treated
_COIN21_,HARR,HARR_CYSC4_016,2018-06-14T04:00:00Z,Alex Perri,New York - New Jersey Trail Conference,2,completely treated,,30358,197,<5,adult reproducing,,flower,,,,,,,,,76-100,1518,,197,,,,,,,,,,,,,,,,
_VIDI80_,HARR,HARR_CYSC4_016,2019-05-20T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,,5302,248,25-May,mature,,flower,,,,,,,,,76-100,5302,5,243,,,,,,5,,,Accord XRT II,0.5,1.5,mL,0.75,mL,,"Stared at a drain/culvert uphill from lake on the north end of the rock face. Continued along rock cliff. Very close to site -017, dividing line is a large white pine"
_CYSC4_,HARR,HARR_CYSC4_016,2020-06-12T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,1,partially treated,,28000,165,26-50,sapling,dense plants/clumps,vegetative,,,,,,,,,26-50,10000,,164,,,,1,,,,,,,,,,,,
_CYSC4_,HARR,HARR_CYSC4_016,2020-07-06T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,,37000,255,<5,seedling,sparse,vegetative,,,,,,,,,76-100,13000,,255,100,,,,,,,,,,,,,,,
_PUMO_,HARR,HARR_CYSC4_016,2021-06-07T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,1,partially treated,18295,14374,352,26-50,mature,dense plants/clumps,immature fruit,medium,medium,,,,,,,51-75,11326,,352,,,,,,,,,,,,,,,,"Age Notes: Many saplings; Phenology Notes: immature seed, mostly vegetative; Glass, roadside, and steep slopes"
,,HARR_CYSC4_016,2021-10-05T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,39439,21129,170,<5,sapling,sparse,vegetative,,,1194669,,,,,,76-100,21130,,170,,,,,,,,,,,,,,,,
_HEMA17_,HARR,HARR_CYSC4_016,2022-05-28T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,307465,117716,288,25-May,sapling,sparse,vegetative,high,medium,1179360,,,,,,76-100,117716,,288,100,,,,,,,,NA,0,0,,,,,"Roadsides, cliff + Electric line corridor"
_AREL8_,HARR,HARR_CYSC4_017,2014-06-12T04:00:00Z,Ashley Shepard,New York - New Jersey Trail Conference,0,untreated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NY-325821U-P
_SAGL12_,HARR,HARR_CYSC4_017,2016-06-03T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,1,partially treated,,3500,197,25-May,adult reproducing,,flower,,,,,,,,,76-100,3500,,197,,,,,,,,,,,,,,,,Treatment needs herbicide
_SAGL12_,HARR,HARR_CYSC4_017,2016-06-24T04:00:00Z,,,2,completely treated,,900,30,26-50,adult non-reproducing,,vegetative,,,,,,,,,76-100,900,2.8,2,,,,,,28,,,Pathfinder II,13.6,10,FL,,,,
_SAGL12_,HARR,HARR_CYSC4_017,2017-05-18T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,0,untreated,,2080,33,25-May,mature,,flower,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Half adults, half flowering"
_SAGL12_,HARR,HARR_CYSC4_017,2017-06-26T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,2,completely treated,,2080,220,25-May,adult reproducing,,mature fruit,,,,,,,,,76-100,2080,,220,,,,,,,,,,,,,,,,Numbers are approximate-- State Parks crew treated
_VIDI80_,HARR,HARR_CYSC4_017,2019-05-20T04:00:00Z,Ryan McClean,New York - New Jersey Trail Conference,2,completely treated,,9869,412,25-May,mature,,flower,,,,,,,,,76-100,9869,4,412,,,,,,4,,,Accord XRT II,0.5,1,mL,0.5,mL,,"A lot of plants found on cliff side, steep slope and a few ants nests"
_CYSC4_,HARR,HARR_CYSC4_017,2020-06-12T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,1,partially treated,,25000,148,26-50,sapling,dense plants/clumps,vegetative,,,,,,,,,25-Oct,10000,,147,,,,,,,,,,,,,,,,One plant needs to be foliar sprayed because it was not safe to cut.
_CYSC4_,HARR,HARR_CYSC4_017,2020-07-06T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,,33000,255,<5,seedling,sparse,vegetative,,,,,,,,,76-100,14000,,255,100,,,,,,,,,,,,,,,
_HEMA17_,HARR,HARR_CYSC4_017,2021-06-27T04:00:00Z,Kassidy Robinson,New York - New Jersey Trail Conference,2,completely treated,47916,22215,150,25-May,mature,dense plants/clumps,vegetative,high,medium,1179847,,,,,,76-100,18730,,142,,,,,,8,,,Roundup Weed and Grass Killer Super Conc,0.502,1,mL,1,mL,,"Roadsides, cliff"
,,HARR_CYSC4_017,2021-10-05T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,14736,5694,56,<5,sapling,sparse,vegetative,,,,,,,,,76-100,5694,,56,,,,,,,,,,,,,,,,
_AREL8_,HARR,HARR_CYSC4_018,2014-06-10T04:00:00Z,Ashley Shepard,New York - New Jersey Trail Conference,2,completely treated,,1400,,51-75,mature,,flower,,,,,,,,,76-100,1400,,,,,,,,,,,,,,,,,,NY-325822U-P
_SYPA12_,HARR,HARR_CYSC4_018,2015-07-16T04:00:00Z,Shelby Timm,New York - New Jersey Trail Conference,3,no plants 1st year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_AREL8_,HARR,HARR_CYSC4_018,2016-05-13T04:00:00Z,Cody Mendoza,New York - New Jersey Trail Conference,2,completely treated,,1875,107,<5,adult reproducing,,flower,,,,,,,,,76-100,1400,,107,,,,,,,,,,,,,,,,
_LECU_,HARR,HARR_CYSC4_018,2017-05-16T04:00:00Z,Spencer Barrett,New York - New Jersey Trail Conference,0,untreated,,1000,20,<5,sapling,,vegetative,,,,,,,,,,,,,,,,,,,,,,,,,,,,none flowering
_COIN21_,HARR,HARR_CYSC4_018,2018-06-14T04:00:00Z,Alex Perri,New York - New Jersey Trail Conference,2,completely treated,,873,93,<5,adult non-reproducing,,vegetative,,,,,,,,,76-100,873,,93,,,,,,,,,,,,,,,,
_AREL8_,HARR,HARR_CYSC4_018,2019-05-05T04:00:00Z,Linda Rohleder,New York - New Jersey Trail Conference,2,completely treated,,,69,26-50,mature,,vegetative,,,,,,,,,,,,69,,,,,,,,,,,,,,,,"iMap ID: 1013895. Mostly saplings, a few large plants"
_CYLO11_,HARR,HARR_CYSC4_018,2019-05-08T04:00:00Z,Linda Rohleder,New York - New Jersey Trail Conference,2,completely treated,,,26,,,,,,,,,,,,,76-100,,,26,,,,,,,,,,,,,,,,iMap ID: #1014567
_CYSC4_,HARR,HARR_CYSC4_018,2020-06-15T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,,500,42,25-May,sapling,sparse,vegetative,,,,,,,,,76-100,100,,42,,,,,,,,,,,,,,,,
_COIN21_,HARR,HARR_CYSC4_018,2021-06-07T04:00:00Z,Arden Blumenthal,New York - New Jersey Trail Conference,2,completely treated,2164,409,26,<5,sapling,sparse,vegetative,,,,,,,,,76-100,409,,26,,,,,,,,,,,,,,,,
